id,segment,account_created_at,typical_amount,txn_per_month
32928,high_frequency,2025-01-15 09:35:55,1560.29,10.95
32929,low_frequency,2025-01-27 09:28:21,2543.01,1.27
32930,regular,2025-02-06 22:11:07,1595.06,5.73
32931,high_frequency,2025-01-10 04:08:51,3090.51,9.41
32932,regular,2025-01-18 21:20:15,6685.42,4.07
32933,regular,2025-01-05 16:24:44,2081.42,4.85
32934,low_frequency,2025-03-20 05:09:18,1783.08,2.21
32935,high_value,2025-02-01 23:36:24,14964.44,5.42
32936,regular,2025-03-22 23:34:18,1351.57,3.57
32937,low_frequency,2025-01-15 23:02:36,2741.82,1.67
32938,low_frequency,2025-03-31 03:48:45,2889.71,1.05
32939,high_frequency,2025-02-23 18:55:53,1667.75,15.93
32940,regular,2025-04-03 12:12:09,1607.32,2.51
32941,low_frequency,2025-02-03 11:24:20,1195.8,0.35
32942,regular,2025-02-04 19:27:43,2128.63,5.92
32943,high_value,2025-01-13 01:35:05,2351.24,4.69
32944,regular,2025-01-18 22:30:10,4353.56,3.59
32945,low_frequency,2025-01-17 22:41:48,651.87,0.59
32946,low_frequency,2025-03-30 12:37:43,1777.06,0.73
32947,low_frequency,2025-02-27 10:38:43,1129.66,0.74
32948,high_value,2025-04-14 01:30:51,4752.14,4.21
32949,low_frequency,2025-01-07 00:29:46,969.57,1.34
32950,low_frequency,2025-01-26 09:42:48,2183.69,0.89
32951,low_frequency,2025-02-10 02:02:03,1914.17,0.34
32952,low_frequency,2025-02-20 09:40:53,2168.87,0.97
32953,regular,2025-03-13 19:06:27,713.15,5.59
32954,high_value,2025-02-24 07:33:47,5750.28,3.15
32955,low_frequency,2025-03-21 20:04:40,1742.75,1.17
32956,low_frequency,2025-01-07 17:26:26,1483.32,0.63
32957,regular,2025-01-03 10:06:39,1155.11,4.85
32958,high_value,2025-03-01 22:39:09,1360.36,2.07
32959,high_value,2025-02-13 18:53:16,3720.35,3.43
32960,high_value,2025-06-02 08:10:17,4683.4,2.44
32961,low_frequency,2025-05-08 23:25:33,984.18,1.03
32962,regular,2025-02-13 05:49:11,2223.5,4.03
32963,regular,2025-02-27 03:48:20,5735.87,3.0
32964,low_frequency,2025-04-12 01:25:30,3073.01,1.48
32965,regular,2025-02-26 07:30:13,952.76,3.96
32966,regular,2025-02-13 17:57:12,2987.68,0.27
32967,regular,2025-01-27 01:34:15,802.8,2.4
32968,low_frequency,2025-03-14 08:38:00,808.48,0.49
32969,low_frequency,2025-04-16 18:18:20,363.9,1.11
32970,regular,2025-02-11 06:43:11,2000.28,4.46
32971,low_frequency,2025-02-06 06:08:38,1011.66,1.27
32972,low_frequency,2025-01-05 14:38:52,2323.39,1.13
32973,regular,2025-01-14 14:13:08,1902.76,5.17
32974,low_frequency,2025-01-01 14:01:33,1324.53,1.43
32975,low_frequency,2025-02-12 00:17:20,1216.11,1.86
32976,low_frequency,2025-04-22 22:53:13,1352.13,1.4
32977,low_frequency,2025-04-27 16:22:03,1077.76,0.88
32978,low_frequency,2025-03-10 13:52:12,490.95,1.44
32979,high_frequency,2025-01-26 18:30:43,591.5,10.2
32980,high_frequency,2025-01-07 15:51:47,2405.19,8.62
32981,low_frequency,2025-01-15 21:15:46,3687.17,1.1
32982,regular,2025-02-28 22:11:36,1007.14,4.07
32983,low_frequency,2025-02-20 19:56:46,419.42,0.79
32984,low_frequency,2025-02-03 18:57:37,509.15,0.2
32985,high_frequency,2025-02-12 13:00:27,588.65,16.56
32986,high_value,2025-01-20 20:50:28,4310.48,2.57
32987,low_frequency,2025-03-27 03:14:17,1934.83,0.77
32988,high_frequency,2025-01-04 10:01:03,482.55,14.6
32989,low_frequency,2025-01-04 21:39:38,1207.13,0.92
32990,high_frequency,2025-03-07 10:45:24,648.65,8.86
32991,regular,2025-01-01 01:16:51,1808.91,3.47
32992,regular,2025-04-03 08:54:04,1461.94,4.52
32993,high_frequency,2025-04-24 03:14:35,830.96,11.92
32994,regular,2025-03-15 13:39:15,3085.86,2.43
32995,high_value,2025-02-24 20:40:47,1053.67,1.12
32996,low_frequency,2025-01-11 16:55:07,402.94,1.67
32997,high_value,2025-05-04 23:01:52,3013.17,2.54
32998,high_frequency,2025-04-24 10:13:36,1852.71,10.52
32999,regular,2025-01-05 18:02:16,1405.37,4.87
33000,regular,2025-01-20 02:56:19,1102.94,3.38
33001,high_value,2025-04-30 21:03:42,5442.36,0.85
33002,regular,2025-01-05 19:54:18,2883.5,4.55
33003,low_frequency,2025-02-17 08:49:52,1650.55,0.2
33004,low_frequency,2025-03-23 20:57:10,452.65,1.08
33005,low_frequency,2025-05-12 23:02:07,1321.87,0.37
33006,low_frequency,2025-02-13 03:34:52,408.62,0.87
33007,low_frequency,2025-01-26 21:40:45,202.16,1.08
33008,regular,2025-01-16 19:45:11,3714.93,4.13
33009,low_frequency,2025-02-15 10:10:53,1836.82,1.16
33010,low_frequency,2025-03-20 03:05:38,787.86,1.65
33011,low_frequency,2025-03-13 02:41:33,657.27,0.2
33012,low_frequency,2025-04-18 03:58:24,979.26,1.02
33013,regular,2025-01-19 12:20:04,2529.36,3.67
33014,regular,2025-01-20 21:03:33,1544.02,3.87
33015,high_value,2025-02-26 05:11:33,2654.38,0.2
33016,regular,2025-01-23 19:13:16,2438.21,4.38
33017,high_frequency,2025-05-21 07:36:30,2968.79,13.65
33018,low_frequency,2025-03-04 18:01:02,2419.75,1.49
33019,high_frequency,2025-02-14 18:50:21,1528.15,12.88
33020,regular,2025-03-11 09:01:45,1486.7,5.92
33021,high_value,2025-01-20 13:23:00,6392.58,2.01
33022,regular,2025-01-23 02:02:55,2330.2,2.32
33023,high_value,2025-01-27 13:19:02,9159.26,2.96
33024,high_frequency,2025-03-07 12:25:31,733.73,6.64
33025,high_value,2025-02-04 12:18:56,4263.0,3.18
33026,regular,2025-04-02 02:48:05,782.29,4.28
33027,low_frequency,2025-02-06 09:46:35,950.67,0.83
33028,regular,2025-01-29 07:19:08,628.4,4.27
33029,high_value,2025-02-17 02:36:44,2383.41,4.67
33030,high_value,2025-01-31 04:32:45,11252.35,4.14
33031,high_value,2025-04-05 23:57:57,7373.12,3.79
33032,regular,2025-01-27 05:47:59,1551.68,2.5
33033,high_frequency,2025-03-12 00:56:23,2142.09,10.1
33034,regular,2025-01-17 00:26:24,672.56,0.96
33035,regular,2025-03-26 02:03:05,2086.57,3.42
33036,regular,2025-04-21 02:59:47,1102.95,5.99
33037,low_frequency,2025-02-10 09:43:35,1061.77,1.31
33038,regular,2025-03-25 16:35:43,1036.06,2.03
33039,low_frequency,2025-01-16 06:29:09,3016.97,1.01
33040,regular,2025-01-16 00:05:55,1425.57,2.92
33041,regular,2025-02-16 12:32:10,2717.06,2.32
33042,low_frequency,2025-02-03 05:36:01,1046.07,0.49
33043,regular,2025-01-08 05:51:21,1155.89,3.53
33044,low_frequency,2025-03-17 10:21:11,1498.7,0.76
33045,low_frequency,2025-01-29 12:24:53,1459.04,0.98
33046,low_frequency,2025-01-30 18:43:13,835.9,0.6
33047,low_frequency,2025-04-07 13:07:43,1099.51,0.2
33048,high_frequency,2025-05-01 19:29:54,954.84,7.28
33049,high_frequency,2025-03-18 10:33:09,1048.33,14.0
33050,regular,2025-03-13 11:34:33,1833.01,3.87
33051,regular,2025-02-27 04:46:41,1422.47,4.45
33052,regular,2025-02-21 04:29:26,756.97,3.29
33053,high_frequency,2025-02-12 16:07:24,1189.64,12.79
33054,regular,2025-02-05 07:25:58,1023.55,5.25
33055,low_frequency,2025-02-20 05:38:59,2359.79,0.97
33056,high_frequency,2025-02-05 23:02:44,1363.57,3.67
33057,regular,2025-03-01 22:30:36,1639.93,3.01
33058,high_value,2025-03-24 09:07:49,4391.44,0.75
33059,high_frequency,2025-02-07 17:33:29,2984.93,8.37
33060,low_frequency,2025-03-20 21:14:50,1570.96,0.6
33061,high_value,2025-01-16 04:57:53,9246.03,5.12
33062,low_frequency,2025-01-24 01:34:27,669.91,0.93
33063,regular,2025-03-26 19:38:04,662.57,4.21
33064,regular,2025-01-01 20:49:31,929.63,4.26
33065,high_frequency,2025-03-05 20:27:45,1739.66,11.64
33066,regular,2025-02-11 01:31:40,479.82,1.09
33067,low_frequency,2025-01-05 16:55:12,2449.26,0.41
33068,low_frequency,2025-02-24 06:23:36,2160.08,0.88
33069,regular,2025-02-04 13:22:11,1308.92,3.68
33070,regular,2025-01-26 08:49:53,1851.12,1.21
33071,low_frequency,2025-02-12 03:34:09,2050.84,0.25
33072,regular,2025-03-06 02:10:35,2041.97,3.66
33073,regular,2025-01-24 06:52:36,937.3,3.12
33074,low_frequency,2025-04-05 21:58:20,2369.5,1.97
33075,low_frequency,2025-02-07 20:37:22,1255.68,1.02
33076,high_frequency,2025-01-13 21:04:42,1986.47,9.31
33077,regular,2025-02-02 18:36:19,1092.84,5.43
33078,regular,2025-02-11 16:58:28,3100.27,2.81
33079,regular,2025-04-06 17:52:29,920.02,3.77
33080,low_frequency,2025-02-03 22:30:08,1253.96,0.91
33081,low_frequency,2025-05-03 03:57:03,790.51,1.01
33082,high_frequency,2025-02-07 03:45:13,1627.89,11.35
33083,low_frequency,2025-02-27 09:54:51,879.99,0.57
33084,low_frequency,2025-01-31 07:42:24,1449.4,1.79
33085,regular,2025-03-28 12:21:05,1374.42,3.93
33086,high_frequency,2025-01-31 14:49:38,877.92,10.66
33087,low_frequency,2025-03-18 08:23:17,4505.14,0.81
33088,regular,2025-01-16 14:19:31,2926.88,3.41
33089,high_value,2025-02-13 16:13:38,8197.81,3.11
33090,high_frequency,2025-04-16 23:46:56,1607.16,19.74
33091,regular,2025-04-04 11:17:30,1227.9,4.12
33092,low_frequency,2025-01-21 19:49:28,1678.78,1.13
33093,regular,2025-02-03 08:12:12,1060.38,3.69
33094,high_value,2025-01-24 02:56:13,4317.21,2.6
33095,regular,2025-02-14 02:27:48,1107.62,2.85
33096,high_value,2025-01-22 10:42:28,3176.93,3.75
33097,regular,2025-01-03 06:58:33,2485.77,3.88
33098,low_frequency,2025-02-21 10:56:31,1096.33,1.0
33099,regular,2025-03-17 02:27:08,2396.11,5.63
33100,high_value,2025-04-03 20:09:06,1778.5,5.18
33101,low_frequency,2025-01-10 20:07:43,624.57,0.2
33102,regular,2025-01-20 00:23:39,1842.74,6.41
33103,low_frequency,2025-04-14 10:32:48,1239.49,0.44
33104,regular,2025-03-19 18:17:46,587.44,4.49
33105,regular,2025-01-10 22:56:53,3129.96,3.44
33106,regular,2025-02-27 18:07:12,2026.21,3.19
33107,high_value,2025-04-18 05:49:16,3890.8,3.38
33108,low_frequency,2025-01-22 17:55:27,573.45,1.93
33109,high_frequency,2025-03-11 00:40:27,408.87,8.9
33110,low_frequency,2025-02-05 21:30:13,1808.81,0.78
33111,low_frequency,2025-03-31 11:47:11,5351.93,0.37
33112,low_frequency,2025-01-13 00:43:13,899.81,0.91
33113,low_frequency,2025-03-21 16:42:46,459.37,1.49
33114,regular,2025-03-17 03:57:07,2054.28,5.07
33115,low_frequency,2025-02-24 16:49:52,589.46,0.83
33116,low_frequency,2025-02-11 00:06:48,849.38,0.79
33117,high_frequency,2025-05-06 02:29:56,1862.56,8.65
33118,regular,2025-02-08 19:07:43,1589.91,4.22
33119,high_value,2025-04-01 18:25:24,2174.51,2.04
33120,high_frequency,2025-02-10 18:12:26,1103.82,12.43
33121,regular,2025-01-13 19:04:28,955.9,4.89
33122,regular,2025-04-18 19:58:39,1754.81,4.68
33123,high_value,2025-01-21 10:35:24,4862.75,4.35
33124,regular,2025-01-08 17:01:44,830.31,3.53
33125,regular,2025-03-26 03:30:07,1853.44,2.87
33126,low_frequency,2025-01-07 00:40:35,1104.86,1.04
33127,low_frequency,2025-03-28 00:38:44,2934.79,0.96
33128,high_frequency,2025-02-22 00:20:26,4530.07,12.87
33129,low_frequency,2025-03-18 00:52:38,871.83,2.33
33130,low_frequency,2025-01-18 20:58:49,2005.63,1.06
33131,regular,2025-02-17 17:52:13,2134.06,3.4
33132,high_frequency,2025-02-03 10:17:59,2003.45,9.96
33133,high_value,2025-01-25 10:23:27,7037.95,1.52
33134,regular,2025-02-24 12:13:46,2378.73,4.35
33135,low_frequency,2025-01-09 10:26:12,1024.68,1.97
33136,regular,2025-01-12 21:54:50,2297.56,6.37
33137,low_frequency,2025-01-05 09:19:47,916.79,1.61
33138,low_frequency,2025-01-23 06:36:36,531.69,1.15
33139,high_frequency,2025-02-15 12:37:33,1056.83,13.89
33140,high_frequency,2025-02-25 03:03:15,1447.27,13.66
33141,low_frequency,2025-01-02 04:46:11,1597.71,0.78
33142,low_frequency,2025-02-07 11:04:04,921.88,1.07
33143,high_value,2025-03-27 14:57:24,4280.26,5.99
33144,low_frequency,2025-02-12 21:10:18,1578.6,1.39
33145,low_frequency,2025-02-03 09:40:20,2221.54,1.08
33146,low_frequency,2025-03-11 06:58:58,523.03,0.59
33147,regular,2025-02-24 02:57:55,2744.74,2.35
33148,low_frequency,2025-01-25 13:57:01,2400.04,1.04
33149,regular,2025-03-05 18:01:51,1921.18,5.5
33150,low_frequency,2025-04-10 20:02:39,3070.8,0.54
33151,regular,2025-01-14 02:32:35,2095.19,3.19
33152,low_frequency,2025-02-10 00:15:33,1483.98,1.29
33153,low_frequency,2025-02-04 19:36:14,1109.11,1.58
33154,low_frequency,2025-02-17 17:27:01,635.69,0.22
33155,regular,2025-05-11 05:24:54,961.56,3.76
33156,regular,2025-01-07 09:40:08,2487.62,4.0
33157,low_frequency,2025-02-28 02:30:17,1178.97,0.44
33158,high_value,2025-01-11 00:18:36,3688.65,6.01
33159,low_frequency,2025-01-01 00:11:00,1183.79,1.06
33160,high_frequency,2025-02-22 07:25:34,829.76,7.57
33161,high_value,2025-01-29 07:21:04,3757.39,1.85
33162,low_frequency,2025-02-01 15:44:49,1079.14,1.46
33163,low_frequency,2025-03-25 20:16:32,2504.05,0.29
33164,low_frequency,2025-03-16 02:07:41,868.21,0.2
33165,high_frequency,2025-01-04 13:01:20,1965.02,11.47
33166,regular,2025-03-01 03:00:01,749.88,2.22
33167,low_frequency,2025-04-28 23:24:43,553.72,0.98
33168,low_frequency,2025-01-29 07:59:52,904.9,0.44
33169,low_frequency,2025-01-07 03:00:08,1476.01,0.8
33170,regular,2025-01-01 12:40:08,1659.51,4.29
33171,regular,2025-01-10 12:52:51,1038.72,2.22
33172,low_frequency,2025-01-25 07:26:09,900.15,1.05
33173,low_frequency,2025-01-12 00:36:32,411.53,0.6
33174,high_frequency,2025-03-26 17:31:50,867.09,16.41
33175,high_frequency,2025-01-11 18:25:54,826.46,11.29
33176,low_frequency,2025-02-08 07:46:13,913.83,1.12
33177,regular,2025-02-20 21:54:49,732.29,3.34
33178,high_frequency,2025-01-20 18:37:56,2196.51,16.91
33179,low_frequency,2025-02-25 13:03:06,1334.16,1.41
33180,low_frequency,2025-02-11 19:50:18,910.34,0.86
33181,low_frequency,2025-04-18 12:54:56,2663.06,0.65
33182,low_frequency,2025-01-02 06:24:04,2330.52,1.59
33183,low_frequency,2025-01-20 18:47:11,1346.91,0.69
33184,high_frequency,2025-02-09 19:07:56,781.3,15.28
33185,high_frequency,2025-01-09 10:37:16,1187.75,2.95
33186,regular,2025-01-23 15:33:27,1983.97,5.3
33187,high_frequency,2025-02-16 08:12:39,3567.39,7.61
33188,high_value,2025-04-05 08:08:36,6297.47,5.58
33189,regular,2025-01-20 06:42:26,1112.18,3.15
33190,high_value,2025-01-05 19:31:40,16073.95,0.2
33191,high_value,2025-01-01 22:39:36,9398.04,2.09
33192,low_frequency,2025-01-31 11:16:50,2480.05,1.16
33193,high_value,2025-01-22 14:37:15,6596.15,1.65
33194,high_value,2025-01-13 12:35:04,7798.96,1.62
33195,low_frequency,2025-05-02 12:15:56,1113.45,0.67
33196,regular,2025-04-15 07:05:17,2359.54,3.98
33197,low_frequency,2025-01-04 13:13:33,1542.91,0.66
33198,low_frequency,2025-01-26 02:22:59,702.7,0.24
33199,regular,2025-03-12 06:08:16,520.99,4.99
33200,low_frequency,2025-01-04 12:16:01,1344.27,1.2
33201,regular,2025-03-06 01:29:53,1286.04,3.77
33202,regular,2025-01-10 13:08:42,1583.46,2.64
33203,low_frequency,2025-03-11 13:44:35,1077.22,1.12
33204,regular,2025-01-08 12:38:54,1400.56,4.64
33205,high_value,2025-03-03 20:10:36,2431.78,3.63
33206,low_frequency,2025-02-22 06:09:30,1272.52,1.86
33207,regular,2025-02-16 19:18:44,421.48,3.01
33208,low_frequency,2025-02-10 18:05:15,1069.19,0.65
33209,low_frequency,2025-02-10 22:39:56,1224.46,1.29
33210,regular,2025-04-27 03:19:53,545.76,1.79
33211,low_frequency,2025-01-11 13:13:26,1821.84,1.12
33212,regular,2025-03-02 19:55:17,1201.29,5.1
33213,low_frequency,2025-01-07 02:04:21,790.96,1.71
33214,high_frequency,2025-03-04 03:58:31,952.18,11.25
33215,low_frequency,2025-02-24 01:27:39,1013.74,0.39
33216,high_value,2025-02-08 22:03:58,5409.2,4.14
33217,regular,2025-04-11 13:11:17,701.04,1.76
33218,low_frequency,2025-02-25 06:06:58,871.92,0.7
33219,low_frequency,2025-05-08 17:33:12,725.49,1.08
33220,regular,2025-01-24 19:22:34,2671.03,4.11
33221,high_value,2025-01-22 00:40:43,5369.55,2.67
33222,regular,2025-02-11 12:44:58,2894.14,4.91
33223,regular,2025-02-06 18:58:12,5624.09,8.89
33224,high_frequency,2025-01-03 00:10:56,767.89,15.44
33225,low_frequency,2025-02-15 13:37:42,929.91,0.42
33226,regular,2025-04-04 13:05:55,631.06,6.19
33227,low_frequency,2025-03-22 00:14:37,3777.67,1.57
33228,high_frequency,2025-04-25 09:37:51,3553.98,16.51
33229,high_frequency,2025-03-15 18:06:02,2072.95,13.25
33230,low_frequency,2025-03-14 00:06:22,1186.02,1.39
33231,low_frequency,2025-02-02 19:05:43,4334.99,1.08
33232,regular,2025-03-22 22:56:22,1487.7,4.68
33233,regular,2025-04-04 05:45:25,1463.56,4.95
33234,regular,2025-03-16 11:21:45,3706.14,4.61
33235,regular,2025-01-19 06:12:39,972.4,4.44
33236,low_frequency,2025-01-18 23:02:38,1739.31,0.58
33237,regular,2025-01-14 18:04:39,1016.88,1.74
33238,low_frequency,2025-03-16 17:31:30,1924.31,1.23
33239,regular,2025-01-22 23:40:20,1900.28,4.18
33240,low_frequency,2025-01-17 05:50:16,967.2,1.44
33241,low_frequency,2025-01-29 21:25:57,337.94,1.17
33242,high_frequency,2025-03-18 11:52:44,1428.09,13.59
33243,regular,2025-02-05 01:57:22,776.66,2.52
33244,regular,2025-03-30 14:16:57,994.58,1.18
33245,high_frequency,2025-01-07 02:42:40,1802.22,18.59
33246,regular,2025-06-01 01:26:24,778.36,5.37
33247,high_frequency,2025-03-05 22:05:32,567.9,15.65
33248,high_frequency,2025-02-08 00:05:46,1471.53,14.69
33249,regular,2025-01-22 18:43:12,1600.91,4.53
33250,low_frequency,2025-01-24 03:43:38,360.03,0.2
33251,low_frequency,2025-01-24 22:59:34,3641.92,0.81
33252,regular,2025-03-10 18:49:04,614.7,3.4
33253,low_frequency,2025-05-16 21:12:53,1699.44,1.49
33254,low_frequency,2025-03-19 08:20:58,507.27,0.33
33255,low_frequency,2025-05-22 14:36:46,414.13,1.18
33256,low_frequency,2025-02-17 06:19:20,2334.22,1.13
33257,low_frequency,2025-02-07 01:19:37,1260.91,0.81
33258,low_frequency,2025-03-03 06:21:57,758.57,1.16
33259,low_frequency,2025-01-23 09:02:11,2820.25,1.54
33260,regular,2025-01-07 20:03:18,3030.5,4.81
33261,high_value,2025-05-29 01:06:59,3794.47,3.62
33262,regular,2025-03-26 01:46:50,4370.74,7.04
33263,high_value,2025-02-10 17:30:28,3039.0,2.42
33264,low_frequency,2025-03-01 10:41:15,743.74,0.2
33265,high_frequency,2025-03-09 11:34:24,2155.18,11.13
33266,regular,2025-01-23 17:23:27,904.38,2.8
33267,regular,2025-01-28 21:58:30,867.07,3.91
33268,regular,2025-04-08 00:38:10,569.82,2.77
33269,high_frequency,2025-01-17 23:38:22,3339.35,8.21
33270,low_frequency,2025-03-26 21:47:26,1216.1,0.67
33271,low_frequency,2025-01-17 04:24:06,3763.91,1.48
33272,high_frequency,2025-02-10 12:17:17,7576.14,10.86
33273,regular,2025-01-18 18:43:11,1543.54,3.55
33274,low_frequency,2025-02-11 19:44:37,1293.79,1.58
33275,low_frequency,2025-02-13 18:04:06,2537.05,1.9
33276,low_frequency,2025-02-02 13:32:45,11838.62,1.33
33277,regular,2025-03-19 05:54:25,901.63,6.75
33278,regular,2025-01-29 10:50:10,808.86,4.01
33279,low_frequency,2025-01-10 05:47:45,1548.1,0.37
33280,high_frequency,2025-01-10 19:21:50,862.91,10.86
33281,regular,2025-03-02 12:23:30,1864.98,1.84
33282,low_frequency,2025-01-12 06:21:22,917.41,1.2
33283,low_frequency,2025-01-20 05:36:22,1227.49,1.18
33284,high_frequency,2025-01-15 06:45:48,1400.87,10.24
33285,high_value,2025-01-02 02:04:39,3332.88,2.43
33286,high_value,2025-02-23 00:19:23,2247.88,1.23
33287,regular,2025-01-19 00:05:21,438.47,4.67
33288,high_value,2025-01-18 17:48:34,3091.76,3.24
33289,low_frequency,2025-02-20 10:20:23,1179.91,1.21
33290,low_frequency,2025-01-28 05:34:52,4486.85,1.14
33291,low_frequency,2025-02-12 23:43:05,1097.0,1.22
33292,regular,2025-03-27 13:14:08,4301.81,3.52
33293,low_frequency,2025-01-10 09:35:16,3960.47,1.18
33294,regular,2025-01-28 10:38:46,2706.82,2.92
33295,low_frequency,2025-05-13 08:44:35,1498.57,1.23
33296,regular,2025-01-15 14:30:16,1692.36,3.42
33297,high_frequency,2025-01-12 04:01:53,1932.39,7.36
33298,regular,2025-02-23 02:45:27,1276.28,2.1
33299,low_frequency,2025-02-08 12:36:53,1491.34,0.2
33300,low_frequency,2025-03-06 12:13:08,1714.64,1.1
33301,low_frequency,2025-05-16 14:07:25,1362.99,1.21
33302,regular,2025-04-08 17:17:17,2411.7,3.09
33303,low_frequency,2025-03-21 17:04:42,1014.71,0.25
33304,high_frequency,2025-04-15 09:58:39,1251.89,16.73
33305,high_value,2025-02-21 02:02:20,6449.66,1.26
33306,low_frequency,2025-04-04 06:32:26,3188.1,1.41
33307,low_frequency,2025-03-15 17:07:05,3388.39,1.09
33308,low_frequency,2025-01-01 03:39:40,2969.18,1.22
33309,high_frequency,2025-01-18 06:49:29,2012.07,14.81
33310,low_frequency,2025-04-02 02:42:24,293.04,0.31
33311,regular,2025-04-16 03:19:22,1949.29,2.99
33312,regular,2025-01-06 17:47:45,3500.3,3.65
33313,regular,2025-01-06 03:38:10,986.13,3.18
33314,regular,2025-01-10 06:01:39,245.05,2.49
33315,low_frequency,2025-05-22 16:45:08,1574.38,1.65
33316,high_frequency,2025-06-07 22:58:04,1924.55,2.06
33317,low_frequency,2025-02-05 11:14:07,537.85,0.64
33318,regular,2025-03-28 14:05:43,1528.2,4.56
33319,high_value,2025-01-12 13:27:03,1591.58,2.57
33320,low_frequency,2025-03-13 03:27:40,2076.21,0.68
33321,regular,2025-04-06 01:21:53,1844.27,1.51
33322,regular,2025-03-21 23:56:36,3096.6,4.72
33323,low_frequency,2025-02-05 10:23:14,897.0,1.75
33324,regular,2025-01-05 14:05:27,2306.6,2.27
33325,low_frequency,2025-01-15 13:23:53,1416.39,1.97
33326,high_frequency,2025-03-08 05:34:33,7039.43,20.23
33327,regular,2025-02-06 18:42:20,3165.04,4.24
33328,regular,2025-01-16 23:48:25,5357.43,3.83
33329,regular,2025-01-27 11:50:57,4201.84,6.66
33330,regular,2025-04-18 04:28:42,2687.57,3.15
33331,low_frequency,2025-03-01 00:35:53,792.17,1.62
33332,low_frequency,2025-04-23 02:37:40,1092.69,1.28
33333,low_frequency,2025-01-14 23:43:05,332.22,0.77
33334,high_frequency,2025-01-21 06:03:31,838.74,13.67
33335,low_frequency,2025-05-13 17:24:55,1225.33,1.16
33336,low_frequency,2025-04-06 18:24:23,665.27,1.2
33337,low_frequency,2025-01-25 05:19:01,1520.0,1.91
33338,low_frequency,2025-03-19 09:42:01,1397.16,1.33
33339,regular,2025-02-09 15:13:26,808.17,4.52
33340,regular,2025-04-08 07:44:26,670.95,4.33
33341,low_frequency,2025-03-22 09:36:59,1252.24,1.2
33342,low_frequency,2025-01-01 19:02:36,778.65,1.17
33343,high_frequency,2025-01-15 02:00:16,3381.47,8.9
33344,regular,2025-01-30 20:20:14,626.96,4.51
33345,regular,2025-01-31 14:36:59,1036.06,4.33
33346,low_frequency,2025-01-19 22:15:38,3784.74,1.26
33347,high_value,2025-03-06 01:14:42,1366.43,3.99
